0.050004	0.068439	-0.0024877	0.052683	0.0047152	-0.0030364	-0.00085212	0.014682	0.043113	0.03274	0.027066	0.059587	0.0041363	0.0085005	0.060159	0.027819	0.020384	0.052795	-0.032162	0.011464	0.088269	0.028747	0.016366	0.044213
0.017962	0.034427	0.0064491	0.017971	0.02772	-0.00015242	0.030362	0.0032759	0.035401	0.013025	0.012517	0.02828	0.01738	0.012391	0.0033937	0.010859	0.021979	0.028976	-0.019426	-0.020545	-0.016071	0.0022038	0.011793	0.013379
0.023702	0.038638	-0.0040674	0.042897	-0.0033467	-0.01053	-0.042228	0.010996	0.010534	0.016625	0.015469	0.02528	0.023307	0.0034491	0.021222	0.020207	0.018793	0.049005	0.0079426	-0.029118	0.024147	0.025074	0.023678	-0.045714
0.040817	0.05676	0.0024603	0.05106	0.015633	-0.0097177	-0.023209	0.065945	0.052359	0.025651	0.024429	0.069427	0.012794	0.018467	0.054123	0.021571	0.024733	0.0487	-0.011135	-0.011448	0.070025	0.014848	0.03393	0.033533
0.040856	0.055628	0.0055257	0.038607	0.011061	-0.010148	-0.023578	0.059135	0.049975	0.020938	0.017693	0.078522	0.02132	0.023186	0.047036	0.03023	0.018168	0.036129	-0.0076747	-0.013554	0.061196	0.013496	0.037125	0.031017
0.039656	0.034042	0.0075923	0.0139	0.012348	0.0016484	-0.0046396	0.055082	0.036683	0.0059449	0.014158	0.080413	0.011949	0.015737	0.03184	0.0038505	0.016804	0.038085	-0.003302	0.002956	0.036672	0.00078045	0.028373	0.03692
0.034116	0.02084	0.011308	0.036567	0.02052	0.0090486	-0.015038	0.034872	0.041985	0.006465	0.033451	0.073609	0.025472	0.030551	0.010968	0.01369	0.011315	0.021651	0.012895	-0.0089499	0.040771	-0.0010687	0.018514	0.038423
0.00044418	-0.018906	0.02061	0.0055732	0.024228	-0.00059436	-0.0088625	0.033889	-0.00095285	0.017805	0.015694	-0.0057203	0.012497	0.0033136	0.026022	-0.0098705	0.011774	0.026788	-0.018629	0.0018553	0.032832	0.0018368	0.045439	-0.02398
-0.017996	0.005462	0.01674	0.0069781	0.024337	0.007842	0.019203	0.021944	-0.005729	0.025335	-0.0015756	0.014991	0.0017255	-0.0043045	0.015188	-0.0089182	0.016722	0.016119	-0.0050383	-0.012835	0.052663	-0.010811	0.031764	-0.030284
0.0075728	-0.0072469	0.0010426	0.0015766	0.0079058	-0.018712	0.014669	0.033119	-0.0045791	0.011178	0.0028729	0.019191	-0.0089152	-0.0042368	0.0298	-0.023183	0.0044078	0.0064549	-0.018329	-0.024613	0.0054972	-0.022213	0.021946	-0.01179
-0.0096719	0.0021428	-0.023074	0.016629	-0.013739	-0.0065587	0.022954	0.015341	-0.015809	0.014098	0.0038081	0.00084649	0.0081867	-0.003936	0.021248	-0.01005	-0.001222	-0.011677	-0.0011754	-0.02645	0.0011895	-0.033459	0.0037116	-0.016373
-0.020757	0.017009	-0.0079824	-0.0070125	-0.005591	0.012336	0.025508	0.020645	-0.0025677	0.016571	0.016385	0.022053	0.0046555	-0.0032205	0.011114	-0.004588	-0.0044671	0.016056	-0.0011516	-0.0097809	0.040267	-0.027482	0.0044167	-0.012406
0.034083	0.035348	-0.0063241	0.032771	0.0071671	-0.018844	-0.028637	0.035425	0.044305	0.028122	0.021075	0.041182	0.013364	0.019381	0.022395	0.014438	0.011572	0.054003	-0.016729	-0.0073619	0.032293	0.0034061	0.033278	-0.033431
-0.0086683	0.0053687	0.0072088	-0.0057358	-0.01017	0.0024308	-0.04946	-0.022357	-0.0068306	-0.016658	0.0010524	-0.025839	-0.011172	-0.0068169	-0.020085	0.013461	-0.013574	-0.032816	0.011411	0.016235	-0.014667	0.022847	-0.009471	-0.010925
-0.0083829	0.024898	0.00074245	-0.020852	-0.019653	-0.012154	-0.02726	-0.0067921	-0.033848	-0.019868	-0.015173	-0.032097	-0.019837	-0.0070863	-0.012256	-0.018923	-0.0038166	-0.0067228	0.017192	0.010976	-0.04117	0.02683	-0.011586	-0.061423
