0.0045044	0.02023	-0.0087285	-0.00094358	-0.030623	-0.0144	-0.062819	-0.0051794	-0.00092262	0.010139	0.015337	0.003335	-0.016333	-0.008561	0.01183	-0.019825	-0.0032898	0.0033889	-0.0090444	-0.043053	0.008903	-0.0062166	-0.0066183	-0.0030701
0.021115	0.037003	0.010796	0.026722	0.031841	0.017669	0.01733	0.016868	0.02301	0.0074785	0.034001	0.017701	0.019725	0.021492	0.013904	0.015049	0.025742	0.025755	0.0098562	0.032752	0.018021	0.020035	0.017088	-0.0028401
0.0066357	0.015965	-0.012878	0.022914	0.01427	-0.0046038	-0.036247	0.0092405	0.0087308	0.01306	0.021893	0.016901	0.01638	0.0026556	0.014463	-0.0047721	0.025433	0.019716	0.013963	-0.0042468	-0.013229	0.019461	0.0077005	-0.043496
0.0042724	0.01572	-0.014558	-0.001959	-0.024384	-0.0018434	-0.074348	0.023902	-0.0021659	0.0016295	0.022024	0.0062341	-0.0097855	0.015099	0.014631	-0.026634	0.025156	0.0011513	0.011875	-0.038646	-0.016781	0.0083867	0.0064932	-0.0062366
0.0038002	0.019405	-0.0088022	-0.0026948	-0.027978	0.0035294	-0.081936	0.025812	-0.00053868	0.0047378	0.016782	0.0096843	-0.0039902	0.020264	0.017075	-0.018709	0.033608	-0.0037593	0.01711	-0.030352	-0.012685	0.013942	0.013815	-0.020461
0.0071538	0.025988	0.0017544	-0.0076197	-0.025965	0.017326	-0.06218	0.027104	0.0063204	0.0040573	0.017132	0.019398	-0.0078479	0.016349	0.0091387	-0.0098234	0.037449	0.0038238	0.020086	-0.01663	-0.0092233	0.012047	0.014922	-0.00046292
0.011622	0.02376	0.0022383	0.0063498	-0.018927	0.019816	-0.06001	0.01686	0.0083444	0.0081821	0.019411	0.018234	0.0073992	0.024362	0.013756	-0.0047983	0.031221	-0.0032443	0.025556	-0.021644	-0.004209	0.011063	0.014618	0.010301
0.018383	0.0099535	0.021263	0.015075	0.041673	0.012566	0.032322	0.019395	0.014286	0.030161	0.021176	0.016887	0.022946	0.0068259	0.019644	-0.0025308	0.022754	0.023744	0.013441	0.0081426	0.02032	0.018403	0.025936	-0.0031509
0.0099288	0.015568	0.028684	0.019221	0.042863	0.021519	0.036982	0.020485	0.019489	0.031034	0.0097705	0.009227	0.021096	0.00096752	0.015124	0.0015312	0.012651	0.015736	0.016285	0.022871	0.028816	0.010346	0.01824	0.00049236
0.026441	0.01474	0.03091	0.010588	0.031851	0.0076342	0.026455	0.017279	0.025952	0.027298	0.016952	0.033334	0.023465	0.022578	0.015132	0.019566	0.022881	0.02338	0.0068696	0.020069	0.025176	0.013289	0.01962	0.0028608
0.011681	0.011878	0.027012	0.039482	0.0079512	0.010986	0.03722	0.019484	-0.0012837	0.01755	0.014224	0.0017069	0.029801	0.01794	0.016506	0.0070062	0.017457	0.0067671	0.022243	0.046866	0.017234	0.0001349	0.0083438	0.01542
0.0082282	0.0053305	-0.0014034	-0.0013093	0.01781	0.0047161	0.019193	0.00029326	0.018741	0.0046081	0.010365	0.022469	0.016049	0.015542	0.0050672	0.023126	4.304e-05	0.013425	0.011087	-0.0055986	0.0072004	0.014634	0.0022601	-0.0051786
0.01477	0.017527	-0.0001171	0.0071718	-0.0013916	0.003671	-0.063552	0.0088986	0.0055439	0.013466	0.020462	0.019321	0.0048392	0.017979	0.017537	-0.011316	0.023076	0.02243	0.011961	-0.0090502	-0.0015685	0.021232	0.015801	-0.056198
