0.0041073	0.013743	0.012604	0.0091684	0.016139	0.017137	0.0086307	0.021234	0.01773	0.012933	-0.0027865	-0.0099427	0.0021755	-0.0073318	0.022358	0.046917	-0.00093057	0.029047	0.013851	-0.0028586	0.0033814	0.018672	0.0062206
0.026177	0.017824	0.017884	0.015578	0.012356	0.0016375	0.028795	0.039238	0.0075353	0.0097065	0.019677	0.0097213	0.035907	0.01008	0.031931	0.041477	0.025595	0.03006	0.011137	0.033928	0.0084172	0.029368	0.010637
0.045447	0.013965	0.027338	0.016971	0.015094	0.021633	0.020536	0.046782	0.026924	0.016949	0.027622	0.0083748	0.01942	0.013999	0.016857	0.045766	0.013446	0.027456	0.025895	0.029937	0.015115	0.029939	0.015904
0.03118	0.014783	0.023834	0.012511	0.014559	0.019818	0.010082	0.026745	0.013152	0.006709	0.024988	-0.005325	0.011959	-0.0036971	0.028997	0.05041	0.0087408	0.028895	0.020747	0.011258	0.0063044	0.025538	-0.0012726
0.035387	0.017754	0.02151	0.0065047	0.011781	0.020656	0.01237	0.026543	0.0095183	0.011143	0.02873	0.0056486	0.013402	-0.0063995	0.028663	0.048021	0.01069	0.034976	0.01652	0.017771	0.007742	0.030164	0.00059859
0.032191	0.01606	0.014275	0.0036557	0.010361	0.029393	0.021362	0.026864	0.010013	0.01235	0.028097	0.01023	0.016606	0.0022856	0.029614	0.037336	0.0071467	0.035208	0.025603	0.027144	0.011531	0.03494	5.55E-05
0.02981	0.014087	0.020973	0.01586	0.017804	0.029105	0.016107	0.02432	0.013243	0.0043883	0.026877	0.0085043	0.01097	0.01127	0.032813	0.035162	0.0069589	0.031057	0.025756	0.023448	0.021901	0.028823	0.0062191
0.030881	0.022889	0.025711	0.0040131	0.0084557	0.024264	0.029839	0.01367	0.0093194	0.020536	0.021	0.02097	0.030672	0.01814	0.042654	0.02232	0.018122	0.023023	0.014436	0.031331	0.017186	0.017758	0.021664
0.030875	0.0084498	0.015353	0.012242	0.01906	0.0060501	-0.0089677	0.011856	0.025498	0.012604	0.0070649	0.015598	0.022869	0.022769	0.048146	0.027921	0.012078	0.01189	0.0074922	0.025425	0.0075098	0.011982	0.019884
0.036829	0.022034	0.030499	0.011273	0.011916	0.034263	0.025455	0.045759	0.011645	0.022526	0.035584	0.020139	0.039277	0.019961	0.013296	0.020331	0.013448	0.03411	0.027071	0.027579	0.031864	0.030114	0.045746
0.044288	-0.0097006	0.005642	0.015574	0.014341	0.016598	0.01146	0.019076	0.016976	0.011614	-0.0035773	0.0179	0.018012	0.019682	0.020476	0.012219	0.0031531	0.032396	0.021125	0.025024	0.030688	-0.0026998	0.048088
0.023032	0.011143	0.013259	0.0042567	0.012322	0.013286	0.015347	0.02442	0.02882	0.018596	0.0073486	0.014742	0.019074	0.029418	0.0046513	-0.012972	0.012472	0.027502	0.018377	0.012757	0.017876	0.018219	0.025153
0.040453	0.014983	0.037122	0.015139	0.016735	0.026061	0.01929	0.031647	0.021002	0.010067	0.033263	0.0040656	0.021145	-0.0010009	0.028477	0.052351	0.015833	0.029266	0.02611	0.019537	0.02022	0.030068	0.0017693
0.017485	0.0072764	0.0032657	0.023417	0.010332	0.025126	0.0068376	0.013574	0.0023351	0.010977	0.0093802	0.0077377	0.015416	0.019907	0.011806	0.014748	0.013415	-0.0001986	0.015476	0.0025079	0.018759	0.0096581	0.010267
0.015295	0.008764	0.0040766	0.015157	0.011819	0.02369	0.020366	0.017478	0.0083196	0.020442	0.014237	0.0082792	0.020273	0.013761	0.002222	0.0090872	0.0071481	0.0060166	0.01581	0.0013692	0.022641	0.0053025	0.021116
0.032691	0.012083	0.02989	0.019289	0.022734	0.0064569	0.021566	0.033831	0.021935	0.019259	0.034544	0.012842	0.025492	0.0034404	0.033323	0.051137	0.0087739	0.025181	0.025193	0.030243	0.022695	0.035246	0.0028657
0.021594	0.013525	0.024828	0.031954	0.018627	0.026799	0.024615	0.036138	0.030194	0.027762	0.029411	0.016605	0.027979	0.019382	0.039018	0.04618	0.00603	0.031052	0.021844	0.014955	0.02385	0.01923	0.018163
0.020239	0.0079603	0.018033	0.02696	0.010973	0.019969	0.017746	0.035646	0.021939	0.02015	0.028135	0.0078704	0.015245	0.0030814	0.029158	0.033282	0.010748	0.028328	0.027675	0.032053	0.024235	0.014629	0.017248
0.035015	0.015025	0.028986	0.01615	0.018571	0.026327	0.021938	0.029811	0.017841	0.022306	0.032756	0.01894	0.01929	0.023416	0.031506	0.039863	0.0073867	0.030665	0.029304	0.027618	0.025802	0.039537	0.013961
0.020063	0.011901	0.020268	0.025746	0.019128	0.01694	0.020704	0.030882	0.0077741	0.014507	0.027625	0.0051719	0.019729	-0.0035293	0.017264	0.028006	0.0056694	0.029743	0.025378	0.031824	0.015158	0.026384	-0.00019662
0.016272	0.012792	0.018284	0.010513	0.0043584	0.029052	0.0079116	0.011619	0.014338	0.0016652	0.020408	0.0090416	0.008865	-0.00093171	0.023575	0.015421	0.0043115	0.018715	0.023835	0.036298	0.015221	0.029367	0.015529
0.025202	0.010005	0.0067081	0.010088	0.010437	0.0094689	-0.0077604	0.021615	0.0075267	-0.00083226	0.016377	0.0087827	0.0099005	-0.00047582	0.022347	0.028787	0.0051775	0.019642	0.019678	0.026981	0.012174	0.01115	0.014676
0.020952	0.0096364	0.015337	0.018474	0.017633	0.0027555	0.026853	0.016109	0.021653	0.01811	0.021438	0.0083653	0.028012	0.0033503	0.036829	0.038816	0.016406	0.027419	0.016312	0.0293	0.0065636	0.028944	0.018047
0.023207	0.02016	0.022859	0.013981	0.016161	0.016901	0.01908	0.0087435	0.016292	0.010831	0.0026726	0.018144	0.0167	0.019769	0.028381	0.0076993	0.015528	0.016741	0.024841	-0.0020369	0.016567	0.0086738	0.022301
0.03774	0.024983	0.023765	0.015794	0.015865	0.01624	0.018748	0.040581	0.014504	0.02312	0.028528	0.020909	0.032809	0.014589	0.015478	0.020536	0.017086	0.035018	0.02538	0.013528	0.033994	0.018317	0.041543
-0.0027636	0.0065253	0.0082672	0.0066787	0.00056179	-0.0045968	0.016172	0.031485	-0.0091825	0.0063088	0.019145	-0.0018241	0.0063253	0.015559	0.0036917	-0.006892	0.0039936	0.020473	0.0060174	0.020632	0.014421	0.0039714	0.031177
0.027859	0.018676	0.015018	0.037025	0.010437	0.020966	0.015128	0.014124	0.021593	0.009234	0.010911	0.012863	0.028114	0.026779	-0.010677	0.015989	0.025303	0.010107	0.02387	0.0096872	0.0041558	0.019769	0.021533
0.035265	0.021002	0.030991	0.021073	0.013898	0.023375	0.032302	0.038979	0.0077119	0.027374	0.014946	0.017402	0.028947	0.0096136	-0.013596	-0.0018309	0.022316	0.015011	0.022364	0.024492	0.022663	0.036387	0.029876
0.014766	-0.0052793	0.014486	0.0090349	0.005796	0.0046881	0.0027233	0.020084	0.010167	0.025025	0.017099	0.01313	0.00599	0.015979	-0.0035653	0.022431	0.018503	0.0078017	0.012178	-0.0011584	0.0076157	-0.002082	0.0018457
0.0064867	-0.0026101	-0.0052115	0.017541	0.006515	0.00093096	0.0046955	-0.011912	-0.0073395	0.0014443	-0.018151	0.0089368	-0.0028427	0.0042827	-0.018105	-0.0062932	0.018672	-0.017087	0.00062485	-0.015713	0.0023623	0.0069293	-0.0050459
0.025	0.0075248	0.010111	0.026141	0.016833	0.021277	0.016698	0.023355	0.011125	0.016861	-0.0085447	0.01558	0.01385	0.0098631	0.015535	0.030523	0.0081057	0.0017269	0.012002	0.011592	0.01283	0.018621	0.0021867
-0.0055336	0.0035253	-0.009629	0.017636	0.00097645	0.0095366	0.011964	-0.022671	0.00038491	-0.0058849	-0.0066445	0.0066207	-0.0029984	0.0096834	-0.0066488	-0.0043525	0.012555	-0.012652	-0.0045601	-0.0062626	0.0027609	0.0048826	0.017709
-0.0025727	-0.0023738	0.0029648	0.019943	0.0081315	0.0053844	0.01242	-0.0083601	-0.0001181	0.0011984	-0.014603	0.013249	0.0036132	-0.00053043	0.011594	0.020329	0.0032344	-0.013855	-0.000776	0.00045955	0.00016808	0.018876	-0.012398
-0.0091661	-0.0075712	-0.0044232	0.010849	0.0093556	0.0082911	0.0063308	-0.014183	-0.0077582	0.0077915	-0.010481	0.0056033	-0.00094584	0.001135	0.011128	0.018112	0.00012721	-0.0074996	-0.0036761	-0.0039931	0.008501	0.0070816	-0.0087493
-0.005691	-0.0057956	-0.0085448	0.0061494	0.0031651	0.0051379	0.0056207	-0.021684	-0.0086347	0.0076423	-0.014812	0.0083474	-0.0034751	0.0020136	-0.0037822	-0.0066364	0.0075837	-0.011247	-0.0036509	-0.006269	0.0043009	0.0086064	-0.0073287
0.025115	0.016884	0.013271	0.0038819	0.0082613	0.012876	0.016826	0.012338	0.012079	0.019454	0.017334	0.023113	0.022107	0.024645	0.018487	0.03841	0.017258	0.021468	0.013603	0.023845	0.015088	0.018662	0.0063563
0.04258	0.025337	0.026995	0.02634	0.016634	0.031615	0.035701	0.0478	0.033896	0.029158	0.02476	0.025908	0.035308	0.027745	0.037053	0.027304	0.019912	0.024143	0.02962	0.029079	0.031365	0.024008	0.042431
0.045911	0.023322	0.031293	0.034587	0.011666	0.032331	0.021679	0.030971	0.028503	0.01821	0.026218	0.023418	0.031286	0.024358	0.024668	0.017841	0.019877	0.02598	0.022645	0.024375	0.03002	0.010162	0.046711
0.032293	0.014386	0.016996	0.0082883	0.013571	0.0016785	0.025394	0.023511	0.025419	0.015391	0.018627	0.015307	0.016016	0.02471	0.027384	0.033376	0.014798	0.016027	0.022632	0.026517	0.031778	0.010929	0.020064
