0.090915	-0.0029805	0.076559	0.088796	-0.035023	0.02018	0.042458	0.041655	0.0015459	0.020339	0.027059	-0.076504	0.052502	-0.10156	-0.039046	-0.076184	-0.0070114	-0.020217	-0.007996	-0.0030279	0.068439	0.0040722	-0.029707	-0.026911	0.030705	0.025122	-0.0028287	-0.0010662	0.034648	0.034665	-0.027388	-0.016961	-0.052229	0.027752	0.066293	-0.055462	-0.014203	-0.012834	0.033074
0.03569	0.042108	0.013954	0.0013169	0.021479	-0.0038777	-0.092334	0.066803	0.027986	0.031186	-0.0083019	0.069006	-0.011649	-0.019394	0.068285	0.040641	0.023734	-0.059147	0.017727	-0.025412	-0.046419	0.022736	-0.044654	0.058815	0.056409	-0.0046911	0.044081	-0.034042	0.017102	0.062052	0.0061892	-0.00074991	-0.02167	0.043404	-0.037213	0.00066335	-0.055465	-0.018038	-0.017602
0.10569	0.00047201	0.041032	0.033306	0.043322	-0.049121	-0.03533	0.039182	-0.018278	-0.00049586	0.042873	0.077884	-0.039083	-0.021718	0.013364	0.0018018	-0.003804	0.010595	-0.036036	0.0060892	0.043342	-0.06401	0.0064739	-0.017441	0.0088516	-0.018755	0.024438	-0.04406	0.015873	0.032513	0.021808	-0.0061285	-0.035446	-0.01688	0.11926	-0.0038362	-0.050472	-0.017903	0.02011
0.13393	0.010662	0.11468	0.044722	0.0042673	-0.0034946	0.010826	0.043829	0.020382	0.049152	0.028514	0.038419	0.082071	-0.013622	-0.022049	-0.0064706	-0.038289	-0.021946	0.0028086	0.060238	0.016628	-0.02221	0.019571	-0.06616	0.034903	0.044418	-0.010194	0.017586	-0.0013103	0.031098	-0.027074	0.0030464	-0.0194	0.018059	-0.021913	0.01784	-0.036266	0.02655	0.060219
0.13023	-0.003946	0.096323	0.043444	0.002039	-0.0018554	0.022042	0.020613	0.066484	0.049894	-0.044061	0.032721	0.0695	-0.0084302	0.0054296	-0.00065655	-0.011883	-0.017556	-0.012127	0.02119	-0.038662	0.038397	0.043887	-0.071841	0.029666	0.048948	-0.005394	-0.0031567	-0.032787	-0.0067249	0.030926	-0.04764	-0.010547	-0.0029803	-0.06572	0.068405	-0.019655	-0.00083298	0.016545
0.097452	-0.016507	0.1016	-0.00213	0.00071173	-0.0036918	0.027422	0.045215	0.059076	0.043679	-0.081147	0.047942	0.014026	-0.021353	0.019879	-0.013073	-0.018547	-0.01945	0.00050464	-0.0082375	-0.0709	0.019247	0.03756	0.010713	-0.027907	0.049482	-0.017779	2.2142e-05	0.0093731	-0.06249	0.046656	-0.037572	0.015716	0.0012759	-0.013342	0.048269	-0.016408	-0.024088	0.0012255
0.094037	-0.017071	0.053268	0.0090884	-0.026536	-0.027489	0.025726	0.03224	0.087566	0.048076	-0.047807	0.026288	-0.045184	-0.0041809	-0.027146	0.042761	-0.050088	0.009216	-0.032819	0.016899	-0.03895	-0.0067443	0.046243	-0.018526	-0.0591	-0.0052912	0.002842	0.033819	0.019467	0.042428	0.012253	-0.020229	0.025338	0.00075644	0.016846	-0.017187	0.0090265	-0.0045858	-0.041824
0.022098	0.1009	-0.02108	0.0067245	0.10642	-0.08485	0.043285	-0.050999	-0.032295	0.0601	-0.061648	-0.055036	0.010975	-0.013102	-0.049727	-0.0020535	0.077833	-0.042917	0.058638	0.025914	-0.054287	0.00092055	-0.020232	0.034829	0.038757	-0.075899	0.02566	-0.023262	-0.0042263	0.003216	0.020702	-0.0047467	0.018866	0.010862	-0.021649	-0.01288	-0.039513	-0.030756	-0.046079
0.020311	0.14847	0.05968	0.046045	-0.047827	-0.00090073	-0.030416	-0.10573	-0.027821	0.069149	0.056737	-0.0052784	0.0029447	-0.036937	-0.041964	-0.0046982	0.025162	0.01299	-0.053484	0.00035894	0.028982	-0.055008	0.013805	-0.041183	-0.0069967	0.013961	-0.085719	-0.004313	0.058726	-0.047195	0.0095069	0.0040216	0.019229	0.0015607	-0.020911	0.038048	0.028796	0.024086	-0.012116
0.010855	-0.045457	0.020658	0.0028096	0.06019	0.076745	-0.01434	-0.019648	-0.080882	-0.052959	-0.011292	0.04031	-0.057171	-0.025978	-0.02981	0.0072249	0.0089391	-0.010298	-0.032319	-0.03913	-0.11484	0.034848	0.036323	0.036914	-0.061844	-0.059073	-0.0066257	-0.018792	-0.010294	0.0049762	0.081384	-0.0098816	-0.043981	0.057278	-0.031863	-0.010682	0.046211	-0.0086319	-0.023061
0.017413	-0.046238	-0.029805	0.050898	-0.043344	0.010538	-0.037621	-0.066615	-0.079365	0.0025408	0.044523	-0.045429	-0.054222	-0.049173	-0.063518	-0.0069393	0.015891	0.030575	0.058222	-0.034291	-0.058396	0.0054921	0.029323	-0.069805	0.036048	0.038284	-0.09837	0.054561	0.021689	0.11132	-0.049626	0.022081	0.028808	-0.050341	0.081913	-0.013735	0.015491	-0.089477	-0.040776
