-0.10244	-0.071569	-0.021233	0.012841	-0.070097	-0.0059615	0.0060209	-0.0086816	0.0018869	0.014086	-0.039767	-0.013956	-0.020134	0.030254	-0.051993	-0.03577	0.017962	0.014849	-0.026695	-0.040933	0.046466	-0.036973	-0.060657	-0.015003	-0.036164	-0.025456	0.072452	0.019026	-0.028051	-0.0073771	0.0018535	-0.001304	-0.017584	-0.004602	0.0097897	0.0025873	0.0067669	-0.00017248	-0.00026405
0.031536	0.013993	0.0051186	-0.057721	0.011063	0.015755	0.00037214	0.0013247	-0.0056653	-0.010431	0.027541	-0.0019282	0.018517	-0.010358	0.015501	-0.012261	0.0047525	0.010066	0.00844	-0.018655	0.014508	0.0021556	-0.0069125	-0.0053903	-0.01588	0.0054102	-0.034928	0.016098	-0.043107	-0.026637	-0.014804	0.092846	0.012959	-0.015058	0.036221	-0.016797	-0.018796	0.01325	-0.021031
0.065938	-0.02368	-0.012108	-0.0013808	-0.0121	-0.0083334	-0.018832	-0.014099	-0.014777	-0.0089343	-0.0060539	0.020562	-0.0069197	-0.012482	0.0050626	0.0076194	-0.042004	0.0094877	-0.018155	0.037717	-0.011143	-0.014337	-0.0018908	-0.017572	0.023854	0.0042545	-0.0011399	-0.020794	-0.024429	0.0054748	0.06437	-0.023372	-0.016843	0.0063115	0.035585	-0.02648	0.037093	0.017993	-0.0521
-0.040939	-0.041851	0.03763	-0.018516	0.041441	0.001704	0.017668	0.010134	0.014608	0.0032884	0.03927	0.0071892	-0.0020139	-0.0053241	-0.0015114	0.017981	0.01704	0.023878	0.0077544	0.015712	0.0033591	0.0084339	-0.0091711	0.010538	-0.0043182	0.020515	-0.010667	0.028542	0.014957	-0.024829	0.0054891	0.006802	-0.025575	-0.0077462	0.0090072	0.03298	0.036606	-0.083925	-0.01788
0.005897	0.012139	-0.054337	0.04311	-0.013524	-0.076334	-0.045959	-0.085276	-0.048738	-0.03555	-0.095787	0.0694	0.042844	-0.085702	0.036734	-0.013437	0.033543	0.0028002	0.048491	-0.041989	0.012352	0.024489	-0.013021	-0.0056648	-0.02242	-0.0012729	-0.017698	-0.0061481	0.0054192	0.0033913	0.0012176	-0.0087318	0.0021542	-0.0025267	0.001025	0.011468	0.010709	-0.004173	0.0027324
0.059117	-0.035077	0.028996	-0.0090565	-0.0028765	0.0096698	0.011251	-0.018492	-0.0044451	0.0036353	-0.0030893	-0.0020396	-0.018965	0.010119	-0.003131	0.0021933	-0.0098201	0.00052203	0.0044451	-0.0047886	-0.026827	0.056754	-0.012888	0.0052815	0.033413	-0.018475	0.030076	-0.021976	0.0079399	-0.034148	0.033092	-0.0071087	0.018878	0.0078374	0.053278	0.0535	-0.04378	0.0029717	0.01915
-0.073935	-0.023999	0.0077527	0.020823	-0.073905	0.029306	-0.003502	-0.0099171	0.00065482	-0.019508	-0.0065324	-0.0094361	-0.039868	0.05152	0.019011	0.009711	0.024845	0.01011	-0.028069	-0.072836	-0.011785	0.032902	0.016352	-0.02098	0.015633	0.068571	0.0044279	-0.052427	0.044512	-0.0057641	-0.0094189	0.020103	-0.0092565	-0.0087917	-0.01237	-0.0033714	0.015142	0.011115	-0.018271
0.021194	0.1432	-0.053588	-0.11317	-0.16322	0.0097197	-0.040567	0.04182	-0.061704	0.11627	0.0013253	-0.0095736	0.017657	-0.024223	-0.00079075	-0.029658	0.0096231	-0.0093298	-0.0012592	0.027001	-0.030903	0.0039866	-0.0089053	-0.01223	0.030124	-0.00093834	-0.0056764	0.0023946	0.0014311	0.0072255	-0.01864	-0.001671	-0.0198	-0.011451	-0.0017891	0.0091427	0.0048621	-0.006152	0.0066828
0.050047	0.009782	0.011217	0.0084857	-0.011354	-0.010746	-0.036	-0.067102	-0.014472	-0.0019505	-0.014843	-0.035511	-0.03506	-0.016699	-0.017224	-0.013327	-0.0043031	-0.010219	-0.024091	0.012978	-0.0093454	-0.082001	0.026479	0.026891	-0.010714	0.0015286	-0.016837	0.0079167	0.021231	-0.0085245	-0.0058079	0.022884	0.011564	0.048983	-0.016335	0.057108	0.0051596	0.019226	-0.018673
-0.015183	0.0055708	0.041913	0.010324	-0.043778	-0.0025089	0.0079474	0.042184	0.0057801	-0.0023413	-0.023309	-0.0066833	0.0010711	-0.01267	0.0069608	0.03766	0.025484	0.042565	0.013353	0.031388	-0.030221	0.014663	-0.00011669	-0.0069433	-0.020227	0.060373	0.033773	0.041527	-0.01587	0.032597	0.03694	0.024074	0.043112	0.033727	-0.0078542	-0.0089804	0.015151	0.0043635	0.031184
-0.095404	0.022475	0.016886	0.0251	-0.0092563	-0.059985	0.069377	-0.052989	0.023675	-0.021878	-0.021632	0.025422	-0.048256	0.054738	0.0073517	-0.078837	0.036667	-0.027738	-0.047128	0.047216	-0.025673	0.029077	0.0045418	-0.04666	0.0050665	-0.026271	-0.042416	0.014776	-0.014876	0.01478	-0.004176	-0.0030152	0.028349	-0.0028837	-0.0065103	-0.0020041	0.00049562	-0.011924	-0.0016378
-0.07097	0.06133	-0.017916	0.0090421	0.032042	-0.035055	0.0084875	-0.033062	0.027413	-0.02634	-0.0029169	0.021227	0.0019454	-0.00606	-0.02191	0.0053422	0.013159	0.050724	0.012093	-0.0020646	-0.092467	0.0062389	0.033289	0.054943	0.022478	-0.027429	0.053327	-0.0042969	-0.031086	-0.011382	-0.033989	0.0040069	-0.014517	-0.0065708	-0.015852	-0.014732	-0.0012825	0.0019008	-0.01745
0.013464	-0.0020289	0.063922	0.0091695	-0.053606	-0.017562	0.038009	0.017615	0.0036388	-0.017317	0.015668	0.066649	-0.024258	0.044518	0.02341	0.058667	-0.054258	-0.077403	0.081829	0.0097359	-0.035117	-0.026196	-0.021563	-0.034025	-0.028785	-0.02003	0.015389	0.0012237	0.011384	-0.010761	-0.016733	0.011982	-0.009256	-0.00029176	-0.0066104	0.0030759	0.0092025	0.006911	0.0004803
0.13162	-0.02879	-0.033531	-0.023085	0.1054	-0.017475	-0.058993	0.070713	-0.0011995	-0.0046062	-0.094754	-0.093219	0.047657	0.084624	0.010266	-0.031142	0.015674	-0.014278	0.036986	-0.013428	-0.030487	0.0044755	0.012526	-0.022765	-0.0032862	-0.0086965	-0.0014489	0.0171	0.010323	0.00035014	-0.0020774	-0.003777	-0.014025	0.0066286	0.0055481	-0.0029711	0.01025	-0.00063197	-0.0039271
0.09495	0.07221	0.13333	-0.0021598	0.10422	-0.022384	0.066664	-0.0035461	-0.035923	0.059819	0.019697	0.035078	0.029089	-0.012756	-0.043513	0.01364	0.024385	0.03644	-0.032999	-0.041096	-0.036239	-0.036742	-0.038517	-0.030408	-0.0047287	0.01396	-0.019144	0.015927	0.026234	-0.0054862	0.0033144	-0.022529	0.0020831	-0.022616	-0.0031616	-0.0045673	-0.008322	0.021482	0.0021093
0.12377	0.079516	0.11655	0.0001001	0.023294	-0.059876	-0.0078296	0.040992	-0.003793	-0.036156	-0.016408	0.015947	-0.0074174	0.0076897	0.03322	-0.0016467	-0.0066344	-0.02831	-0.0096061	-0.013588	0.063385	-0.01437	0.0063827	0.0080803	0.078575	0.024747	0.027019	-0.0019006	-0.049911	0.01425	-0.0088347	-0.00056147	0.0015581	-0.016518	-0.025847	0.020424	-0.0014395	-0.0067646	0.002012
-0.038387	0.085842	0.020383	0.0099375	0.011365	-0.0076503	0.0094135	0.025861	-0.0061342	-0.012591	0.0039236	7.9865e-05	-0.017362	0.011321	0.013509	-0.029781	-0.032625	-0.012714	-0.00084872	-0.013617	0.015704	0.019123	-0.041429	0.0841	0.011713	-0.02908	0.002566	0.025574	0.062512	0.054249	0.0064902	0.018109	0.01378	-0.010378	0.020014	-0.013676	0.014473	0.0074085	-0.0081614
0.08368	0.04605	0.027097	0.032405	-0.025385	-0.017626	-0.02292	-0.021856	-0.020478	0.011574	-0.012086	0.016327	-0.026024	0.0013664	-0.0011626	0.0029168	-0.028373	-0.007784	-0.024604	-0.031703	0.0045969	-0.0062771	0.020012	-0.0011036	-0.00053875	-0.003147	-0.0039362	0.010557	0.011243	-0.002103	0.0099629	0.003226	-0.030462	0.05539	0.00010428	-0.055145	-0.052623	-0.04507	0.0072163
-0.029196	-0.0038635	-0.084864	-0.027246	0.034446	0.040931	-0.019194	0.1636	0.053692	-0.035664	-0.05928	0.088423	-0.03935	-0.042828	-0.079759	-0.0059423	-0.022414	0.0028437	-0.018329	-0.0044076	0.0063568	0.0056589	0.011109	-0.011633	0.004772	-0.0012729	-0.021512	-0.0021099	0.0084898	-0.0091656	-0.009146	0.00033953	0.0057929	0.0087638	-0.0045326	0.0094407	-0.0031613	0.0052886	-0.00046216
-0.022754	-0.050659	0.0054004	-0.037979	0.017372	0.017649	0.040046	-0.010671	0.005656	0.027635	0.0071226	-0.0036226	0.0035525	0.0046735	0.020945	-0.0028919	0.0040091	0.015646	0.016441	0.019002	0.033326	0.061167	-0.043755	0.020206	0.017471	-0.014432	-0.018742	0.020096	-0.0004528	-0.047401	0.016103	-0.00097745	-0.029458	0.03655	-0.059556	-0.0055933	0.0035527	0.034335	-0.0052948
0.08385	-0.062397	0.054117	0.044276	-0.0040352	0.024606	-0.0039912	-0.015162	-0.018325	0.055959	-0.013608	0.015121	-0.041312	0.0090803	-0.0023964	0.013205	0.014042	0.085577	0.044435	0.047184	0.060912	0.0084733	0.056749	-0.030503	0.0033313	-0.037605	0.01399	-0.0016104	0.029148	0.018332	-0.028103	0.004786	0.0036143	-0.013533	0.0071383	-0.0047995	-0.0038027	0.0079338	-0.0081238
0.14809	0.10618	-0.017763	-0.079535	0.025342	0.060717	-0.056018	-0.041078	0.018404	-0.065809	0.05938	-0.021906	-0.047811	-0.022281	-0.037274	0.044914	0.10074	-0.048979	-0.00083519	0.0031395	0.012362	0.023293	-0.0076588	-0.0090776	-0.021792	-0.023803	0.014765	-0.0043936	0.0010972	0.012993	0.0037367	-0.012547	8.0346e-05	-0.00013336	-0.0026567	-0.011201	0.007505	0.0021445	-0.0016653
-0.018203	-0.24846	0.014562	-0.064671	0.011006	0.04279	0.016141	0.064831	-0.081344	-0.041091	0.061559	0.027143	0.027623	-0.031457	0.070309	-0.035636	0.034278	-0.0064202	-0.026216	-0.013664	-0.023465	-0.026888	0.01306	-0.0035642	0.0070425	-0.033531	0.016614	-0.01142	0.005682	0.022168	-0.000913	-0.0014639	0.0035962	0.0118	-0.0098449	-0.0027405	-0.0036773	-0.0032073	0.0054899
0.016461	-0.018661	0.0064471	0.027235	-0.038971	0.0022571	-0.030485	0.015245	0.0001756	-0.03932	-0.028947	-0.024567	-0.022506	-0.0080531	0.012119	-0.0061035	-0.0020689	0.0049602	-0.0074225	0.037159	-0.011939	-0.025141	0.014188	0.024534	-0.032983	-0.00032513	-0.011518	-0.0021151	0.011898	-0.017596	0.056775	0.011084	-0.021323	-0.074159	-0.034501	-0.0020834	-0.033426	-0.0011505	0.013801
-0.026339	-0.014454	-0.059261	0.19496	0.02004	-0.10133	-0.076844	0.072267	-0.020175	0.025449	0.11255	-0.052085	-0.028298	-0.03818	-0.0074288	-0.0080934	0.00013787	-0.0086451	0.0078516	-0.0047229	-0.0082334	0.016862	-0.016484	-0.021335	0.0042469	-0.003417	-0.0045861	0.00063101	-0.0061061	-0.008185	-0.007271	0.00056969	0.002561	0.00037295	-0.0020308	0.00090263	0.0023956	0.0079269	0.0010452
-0.18724	-0.087104	-0.069157	-0.028273	0.10227	-0.02425	-0.00022027	-0.044238	-0.11634	0.053156	-0.029678	0.002388	-0.0055501	0.020657	-0.061114	0.061614	0.0045875	-0.058226	-0.0021322	0.030472	0.016791	0.0020349	0.010687	0.017161	0.020474	0.023471	0.002423	-0.010886	-0.005415	0.010204	0.00079059	0.014063	0.0051203	-0.0099919	-8.9738e-06	-0.010195	-0.0084742	-0.0015136	0.0063832
-0.036221	-0.019428	0.018171	-0.0084356	-0.037678	0.021257	-0.038027	0.014638	-0.023329	-0.042547	-0.0038501	-0.0068398	-0.0045075	0.013277	0.024425	-0.012552	0.011528	0.0020467	0.0147	0.03839	0.012136	-0.021349	-0.02376	0.031543	-0.0065626	0.048937	-0.0042267	0.017849	0.0070791	-0.047165	-0.0433	-0.060324	0.041912	-0.0033558	0.018724	-0.02543	-0.020548	0.0015218	-0.01611
-0.17113	0.017657	0.055949	-0.066141	-0.030858	-0.061596	0.074353	0.037302	0.047551	0.012867	-0.036119	-0.09655	-0.0058467	-0.068508	0.030887	0.066629	-0.008035	-0.01575	-0.011	-0.035515	0.014075	0.00025278	0.038861	-0.012459	-0.0049358	-0.035647	-0.011602	0.0060835	0.0021131	-0.007911	0.0012923	-0.021473	0.013682	-0.0026062	0.0088888	-0.0059722	-0.0007272	0.0021955	-0.010029
0.0049307	-0.035632	-0.012676	0.022602	-0.023386	0.068529	-0.011629	0.005183	-0.01347	0.037769	0.0060498	0.0016899	-0.049154	0.052202	0.0090401	0.033903	-0.0027713	0.031612	0.027923	-0.056648	-0.012495	-0.0048592	-0.0055811	0.040725	-0.016856	-0.012685	-0.067407	-0.0061537	-0.060913	0.034392	0.0040596	-0.03197	0.0048466	-0.00084117	-0.0014301	0.015172	0.00046429	-0.004314	0.0070831
-0.15624	0.10983	0.10447	0.11258	0.021319	0.18844	-0.014552	-0.021113	-0.034733	-0.029321	-0.015938	-0.033386	0.051062	-0.032771	-0.017398	-0.027479	-0.032508	-0.020818	0.0089058	0.0050271	-0.0032764	0.008962	0.0059723	-0.027166	0.010021	-0.011575	0.0032671	-0.0010389	-0.010939	0.0010635	-0.0010222	-0.00012245	-0.0018942	0.0024416	-0.0055351	0.0031836	0.0049024	-0.0051206	0.00020696
0.028509	0.093702	-0.019091	-0.032032	-0.020725	-0.040484	0.023724	0.015614	-0.058839	-0.017297	0.066994	0.025899	0.063445	0.048667	-0.029744	-0.022101	-0.043676	-0.00092873	-0.020452	-0.017569	0.032369	0.037826	0.071282	0.013272	-0.066692	0.00093295	0.014257	0.0029071	-0.0058356	-0.012687	0.012234	-0.019341	0.014565	0.0010015	-0.0080835	0.013143	0.010652	0.0053151	-0.002732
0.15165	-0.049697	-0.05749	-0.028239	0.018983	0.010115	-0.019731	-0.049487	-0.0044826	-0.017502	-0.020272	-0.037471	0.0026914	-0.016151	0.012967	0.040557	-0.095645	0.028141	-0.063851	0.014399	-0.011636	0.024957	-0.046879	-0.018804	-0.015699	-0.013059	0.0062163	-0.02128	-0.0021841	0.0057358	-0.035985	0.0061311	0.030834	-0.012499	-0.024055	-0.0025376	0.012437	-0.018496	0.0090773
0.16063	0.032536	-0.18906	0.11306	-0.013893	0.059414	0.17834	0.009259	0.010289	0.018192	-0.011145	-0.0096362	0.023402	-0.0086978	0.024177	0.012357	0.029088	-0.024601	-0.003182	0.0042582	0.01035	-0.021229	0.007913	0.013725	0.011696	0.011532	0.010421	0.0028938	0.0015876	-0.0050455	-0.0023526	5.5954e-05	0.0019859	-0.0032152	0.0045145	-0.00049062	-0.0018737	-0.0043745	-0.0032638
-0.031022	-0.07218	-0.0031757	0.05496	-0.078127	-0.0064765	-0.076783	-0.019352	0.089895	-0.0029727	0.014453	0.036783	0.11668	0.046121	-0.015437	0.069387	0.028588	-0.0070121	-0.043549	0.010212	0.0092294	-0.0076794	0.00029464	0.0040637	0.030592	-0.023011	-0.020509	0.018764	0.011884	0.0090298	-0.0019	0.0025994	0.0010897	-0.0014925	0.004139	0.0046236	-0.0095327	0.005935	3.1537e-05
-0.060838	0.083729	0.034482	-0.010111	0.024787	-0.037813	0.024806	0.043414	0.038341	0.013056	0.0039206	-0.011261	0.044636	0.013598	-0.0018655	-0.012926	0.028023	0.021823	0.021772	0.04086	0.019467	-0.024619	-0.037071	0.014057	-0.029509	-0.00415	-0.0062353	-0.10535	-0.0017607	0.011363	0.0043193	0.0088364	0.0067035	0.024393	-0.0034921	-0.0027697	-0.010943	-0.0149	0.0011307
-0.046609	-0.021347	-0.022477	-0.032987	0.014674	-0.020045	0.039188	-0.021139	0.023612	-0.063073	0.025026	-0.023529	0.0088343	-0.017402	6.5457e-05	-0.0038485	-0.026498	0.014542	0.0018617	0.029398	0.0023978	0.015553	-0.0084688	-0.015636	-0.019743	0.04735	-0.0066192	0.015597	-0.0044185	0.055777	-0.02884	-0.015609	-0.066707	0.0035644	0.01899	0.024391	-0.033919	0.020707	0.00018832
0.002085	0.007201	0.020043	0.0015798	0.0058068	-0.011065	0.0074768	-0.02141	0.0051834	-0.033125	0.0042056	-0.0024785	-0.013802	0.0027626	0.0044536	-0.0087717	-0.0041832	0.008965	-0.01959	0.010647	0.0092438	-0.022574	0.020766	0.018309	0.01326	-0.0033967	-0.022163	-0.013396	0.00017371	-0.033885	-0.014809	0.0016242	-0.03143	0.003166	0.03527	-0.019608	0.050911	0.015789	0.071079
-0.090197	0.040895	-0.12854	-0.082693	0.017816	-0.0014839	-0.0024559	-0.061835	0.036917	-0.038154	0.0649	-0.011792	0.0064008	0.01458	-0.015737	-0.026676	-0.035067	0.038475	0.063984	-0.030545	0.012534	-0.045131	-7.9628e-05	-0.038697	0.052236	0.0019462	-0.0025876	0.0089046	0.017216	0.0025332	0.026573	-0.005951	0.026476	-0.0043973	-0.014871	-0.0067868	-0.0071735	-0.008377	0.013262
-0.079834	0.053907	-0.045955	-0.016407	0.11243	0.041767	-0.069839	-0.025163	0.090606	0.10845	0.01021	0.047943	-0.018467	-0.0032519	0.09918	-0.014956	-0.0090822	-0.024036	-0.027091	-0.001552	0.0060422	-0.0072953	0.016007	-0.003777	-0.030729	0.016531	0.030927	0.0048303	-0.0027883	-0.0014255	0.0034924	-0.0075861	-0.00080524	-0.0051586	0.0046352	0.0042885	-0.002951	0.0078633	0.0050304
0.11567	-0.18687	0.077788	-0.012754	-0.028335	0.0014196	0.015089	-0.04633	0.090385	0.062273	0.012216	-0.015799	0.015776	-0.045911	-0.070204	-0.064462	-0.018189	-0.052882	0.035838	-0.012573	-0.0067125	0.01632	0.01834	0.023968	-0.0034359	0.028646	-0.00031135	-0.011924	-0.0054117	0.01157	-0.0039824	-0.0046869	0.011637	-0.010115	-0.0059449	-0.0165	0.0077218	-0.0033107	0.0017005
