1	0.286622516482253
2	0.124583026859563
3	0.0750792350073966
4	0.0641101609417699
5	0.0577253160285809
6	0.0527381557471591
7	0.0442369566765695
8	0.0361826766625008
9	0.0350358625567734
10	0.0296279626533548
11	0.027770512366822
12	0.0252147845343401
13	0.0238808219987963
14	0.0197612102454333
15	0.0174790995021383
16	0.0145973291738897
17	0.0132022945207074
18	0.00998812932467349
19	0.00925523081084616
20	0.00865460358886904
21	0.00489010589143451
22	0.0045743765979342
23	0.00397181422921583
24	0.00308134371131928
25	0.00251181681997766
26	0.00209148344889783
27	0.00138803916845254
28	0.000815829134322343
29	0.000549587251884403
30	0.000286674530289824
31	9.30435338348513e-05
