0.00410727	0.0137433	0.0380376	0.0126036	0.00916838	0.0161388	0.017137	0.0207851	0.00863071	0.0161472	0.0212339	0.0177301	0.0129332	0.0102992	-0.0227216	-0.0150945	-0.00278648	-0.00994268	0.0179916	0.0109826	0.00217551	-0.00733185	0.0223584	0.0109063	-0.00295692	0.0469172	0.0104602	0.0150415	-0.000930575	-0.0419752	0.0290475	0.0139301	0.0138508	-0.00285864	0.00338145	0.0192657	0.0151917	0.0186715	0.00622057	-0.00896304
0.0261769	0.0178239	0.0292159	0.0178843	0.0155784	0.0123556	0.0016375	0.0130105	0.028795	0.0191892	0.039238	0.00753534	0.0097065	0.0128069	0.0188059	0.0110231	0.0196767	0.00972129	0.0238783	0.0173478	0.0359072	0.0100798	0.0319312	0.0249138	0.0278948	0.041477	0.0199232	0.0443704	0.0255946	0.0365736	0.0300604	0.0242917	0.0111374	0.0339276	0.0084172	0.0402051	0.019976	0.0293683	0.0106368	0.0286865
0.0454467	0.0139651	0.0248966	0.0273377	0.0169708	0.015094	0.0216326	0.0239428	0.0205356	0.0247825	0.0467825	0.0269235	0.0169493	0.0150634	0.00613408	-0.000348615	0.0276221	0.00837482	0.0335352	0.0265993	0.0194204	0.0139988	0.0168571	0.0212431	0.0283601	0.0457663	0.0283291	0.0548146	0.0134459	0.0247142	0.0274564	0.013507	0.0258946	0.0299372	0.0151153	0.0290645	0.0175942	0.0299387	0.0159036	0.014884
0.0311805	0.0147826	0.0327625	0.0238344	0.0125114	0.0145593	0.0198181	0.0220043	0.0100824	0.0133708	0.0267453	0.0131523	0.00670904	0.00974377	-0.0173126	-0.0145331	0.0249883	-0.005325	0.0177898	0.012129	0.0119592	-0.00369705	0.0289972	0.0190173	0.0263528	0.0504101	0.0227472	0.0500131	0.00874078	-0.00926415	0.0288945	0.0114385	0.0207466	0.0112576	0.00630435	0.0297375	0.0182816	0.0255382	-0.00127264	-0.0075463
0.035387	0.0177542	0.0295135	0.0215104	0.00650469	0.0117809	0.0206563	0.0211042	0.0123703	0.0158396	0.0265434	0.00951833	0.0111426	0.0105593	-0.00504418	-0.00965532	0.0287301	0.00564857	0.0176189	0.0148972	0.0134022	-0.00639952	0.0286627	0.018357	0.0241415	0.0480209	0.0296113	0.0453576	0.0106901	-0.00628284	0.034976	0.015736	0.0165196	0.0177712	0.00774196	0.0320069	0.0219847	0.0301638	0.000598589	-0.00752044
0.0321911	0.0160599	0.0346288	0.014275	0.00365571	0.0103606	0.0293934	0.021946	0.0213623	0.0185435	0.0268642	0.0100129	0.0123499	0.0105283	0.00381794	0.00137544	0.0280973	0.0102304	0.0175323	0.0166942	0.0166061	0.00228563	0.0296139	0.0214712	0.0242153	0.0373361	0.0200613	0.0380857	0.00714668	0.00814059	0.0352084	0.0250978	0.0256031	0.0271444	0.0115315	0.0447215	0.0251608	0.0349399	5.54555e-5	-0.00491871
0.02981	0.014087	0.0301118	0.0209729	0.0158598	0.0178042	0.0291048	0.0256566	0.0161067	0.0109659	0.0243196	0.0132431	0.00438833	0.00881938	0.0076467	0.01101	0.0268765	0.00850428	0.0127226	0.0252086	0.0109698	0.0112701	0.0328128	0.0186999	0.0272673	0.0351624	0.025856	0.0240251	0.00695892	0.0254972	0.0310566	0.0141562	0.0257562	0.0234481	0.0219015	0.0342067	0.0201753	0.0288229	0.0062191	-0.00406598
0.0308811	0.0228887	0.0144207	0.0257105	0.00401307	0.0084557	0.0242638	0.0053718	0.0298394	0.0258706	0.0136705	0.00931941	0.0205358	0.00313839	0.00345873	0.0154865	0.0209999	0.0209698	0.0395738	0.0227241	0.0306718	0.0181401	0.0426539	0.0193362	0.0377634	0.02232	0.0211074	0.0160135	0.0181222	0.016063	0.0230232	0.0241483	0.0144363	0.0313315	0.0171861	0.0357314	0.0137148	0.0177582	0.0216639	0.0383026
0.0308746	0.00844976	0.00886181	0.0153534	0.0122417	0.0190603	0.00605013	0.000124942	-0.00896775	0.0178156	0.0118564	0.0254975	0.0126038	0.0234522	-0.00182618	0.0073439	0.00706494	0.0155977	0.0302392	0.00787246	0.0228693	0.0227686	0.0481464	0.0240419	0.029489	0.0279213	0.00773545	0.0345482	0.0120776	-0.00653678	0.0118901	0.0230224	0.00749224	0.0254252	0.00750977	0.0299508	0.0193453	0.0119822	0.0198837	0.00944145
0.0368287	0.0220338	0.0243389	0.0304987	0.0112727	0.0119164	0.0342627	0.0310499	0.0254554	0.028534	0.0457592	0.0116448	0.0225264	0.0143593	0.00550905	0.0271495	0.0355838	0.0201388	0.0206199	0.0270988	0.0392768	0.019961	0.0132961	0.022587	0.0344516	0.0203307	0.0218634	0.0288028	0.0134483	0.00682051	0.0341098	0.0291215	0.0270712	0.0275787	0.0318637	0.0340737	0.0229716	0.030114	0.0457459	0.0374116
0.0442879	-0.0097006	0.0338943	0.00564199	0.0155739	0.0143405	0.0165976	0.0146716	0.01146	0.00830253	0.0190762	0.0169756	0.0116137	0.0156457	0.0225483	0.0285659	-0.00357727	0.0178997	0.0177666	0.0218949	0.0180115	0.0196817	0.0204759	0.023249	-0.00385941	0.0122186	0.0230108	0.0384115	0.00315308	0.0275826	0.0323961	0.0146065	0.0211246	0.0250243	0.0306882	0.0108007	0.0300429	-0.00269976	0.0480881	0.00849947
0.0230323	0.0111434	0.0103569	0.0132594	0.00425668	0.0123216	0.0132857	0.0251523	0.0153475	0.0064134	0.0244198	0.0288203	0.0185957	0.0142277	0.0237674	0.0181599	0.00734856	0.0147424	0.000352951	0.0179832	0.0190737	0.0294183	0.00465126	0.0193623	0.0021077	-0.0129721	0.00436015	0.0186606	0.0124716	0.0184649	0.0275019	0.0167794	0.0183767	0.0127571	0.0178759	0.0127293	0.00920685	0.0182188	0.0251535	0.00765607
0.0404525	0.0149832	0.0262285	0.0371219	0.0151393	0.0167355	0.0260608	0.0260975	0.01929	0.01579	0.0316468	0.0210015	0.0100668	0.0117905	0.0060592	-0.00497396	0.0332633	0.00406557	0.0201947	0.0199777	0.0211446	-0.0010009	0.0284767	0.0188136	0.0217259	0.052351	0.0285005	0.0553654	0.0158334	0.00151368	0.0292657	0.0115939	0.0261099	0.0195373	0.0202199	0.0306388	0.0215451	0.0300685	0.00176933	-0.0055444
0.0174846	0.00727642	-0.00513919	0.00326568	0.0234175	0.0103324	0.0251257	0.023171	0.00683763	0.00483678	0.0135741	0.0023351	0.0109765	0.00499074	0.000115562	0.00258071	0.0093802	0.00773774	0.0203549	0.0119817	0.0154163	0.0199074	0.0118059	0.0120016	0.0125222	0.0147475	0.0157846	0.014581	0.0134149	0.0225546	-0.000198597	0.00209473	0.0154758	0.00250787	0.0187594	-0.00993843	0.00843432	0.00965814	0.0102673	0.0137142
0.0152945	0.00876405	0.0372628	0.00407659	0.0151572	0.011819	0.0236905	0.0340299	0.0203659	0.018079	0.0174777	0.00831956	0.0204424	-0.00329961	0.00265438	0.0038816	0.0142373	0.00827924	0.0150213	0.00378577	0.0202727	0.0137606	0.00222199	0.0115208	0.00098754	0.00908723	0.0107955	0.0154032	0.00714814	0.0279524	0.00601664	0.000646257	0.0158096	0.00136923	0.0226411	-0.0110501	0.0192268	0.00530246	0.0211162	0.00798232
0.0326905	0.0120827	0.0344642	0.0298898	0.0192892	0.022734	0.0064569	0.0248175	0.0215656	0.022994	0.0338313	0.0219348	0.0192585	0.00617909	0.0189934	0.011375	0.0345435	0.0128419	0.0202963	0.0215824	0.0254923	0.00344037	0.0333226	0.0211249	0.0144911	0.0511367	0.0231981	0.036672	0.00877394	0.00420745	0.0251807	0.0210943	0.0251932	0.0302429	0.0226946	0.0451997	0.0160033	0.0352462	0.00286566	0.00336864
0.0215941	0.0135248	0.043222	0.0248278	0.0319537	0.0186265	0.0267991	0.0100213	0.0246155	0.024916	0.0361377	0.0301941	0.0277624	0.0178698	0.0239204	0.0268029	0.0294105	0.016605	0.0242271	0.012663	0.0279786	0.0193815	0.0390177	0.024583	0.0171398	0.0461796	0.0191866	0.0446971	0.00602996	0.0374791	0.0310517	0.0153935	0.0218445	0.0149555	0.0238497	0.0396994	0.0241492	0.0192298	0.018163	-0.00554359
0.0202387	0.00796026	0.0249657	0.0180333	0.0269604	0.0109733	0.0199693	0.0116095	0.0177464	0.0151026	0.0356458	0.021939	0.0201503	0.023241	0.0175418	0.0153622	0.028135	0.00787043	0.018876	0.0194933	0.0152455	0.00308135	0.0291584	0.0156077	0.0157563	0.0332819	0.0207017	0.0416686	0.0107476	0.0317617	0.0283281	0.0232061	0.0276748	0.0320526	0.0242348	0.0343743	0.0273563	0.0146292	0.0172483	0.0160072
0.0350152	0.0150248	0.0399479	0.0289865	0.0161499	0.0185709	0.0263267	0.0270068	0.0219382	0.0132707	0.0298106	0.0178409	0.022306	0.0118801	0.00778406	0.016225	0.0327565	0.0189396	0.0230708	0.0202675	0.0192899	0.0234156	0.0315062	0.0190126	0.0172587	0.0398635	0.0247842	0.0453744	0.00738674	0.00603867	0.0306651	0.021571	0.0293039	0.0276177	0.0258019	0.0454974	0.0270086	0.0395367	0.0139611	0.00435115
0.0200629	0.0119006	0.0287671	0.0202681	0.0257462	0.0191278	0.0169395	0.0172607	0.0207037	0.0220012	0.0308824	0.00777409	0.0145075	0.0153051	0.0237664	0.0102908	0.0276246	0.00517189	0.0151162	0.00682368	0.0197293	-0.00352935	0.0172642	0.0133922	0.0244232	0.0280063	0.0207457	0.0206736	0.00566944	0.0225169	0.029743	0.0284095	0.0253777	0.031824	0.0151584	0.0449352	0.0226693	0.0263839	-0.000196617	-0.00197841
0.0162723	0.0127919	0.0202683	0.0182838	0.0105134	0.00435837	0.0290522	0.00559299	0.00791163	0.0199617	0.0116187	0.0143379	0.00166523	0.00707327	0.0139869	0.00809453	0.020408	0.00904159	0.0190721	0.00817757	0.008865	-0.000931715	0.0235755	0.0256938	0.0153726	0.0154215	0.0166251	0.0395915	0.00431151	0.0297394	0.0187146	0.00816114	0.0238352	0.0362979	0.0152215	0.040238	0.0200806	0.0293673	0.0155294	0.000376673
0.0252021	0.0100051	0.0212547	0.00670805	0.0100877	0.0104372	0.00946893	0.0155434	-0.00776037	0.0159433	0.0216154	0.00752668	-0.000832263	0.0180062	0.0151891	0.0124148	0.016377	0.00878265	0.0198012	0.00817354	0.00990054	-0.00047582	0.0223466	0.0183128	0.0109701	0.0287871	0.0214134	0.0290315	0.00517753	0.0398402	0.0196417	0.0157913	0.0196781	0.0269809	0.0121745	0.0449968	0.0154836	0.0111497	0.0146758	-0.00166132
0.0209517	0.0096364	0.0253461	0.0153372	0.0184744	0.0176332	0.00275546	0.0155827	0.0268528	0.0170729	0.0161094	0.0216528	0.0181104	0.025109	0.022016	-0.00217228	0.0214385	0.00836534	0.0215107	0.00299549	0.028012	0.00335033	0.0368289	0.0241377	0.0244426	0.0388163	0.0167229	0.0515746	0.0164063	0.0347183	0.0274192	0.0207945	0.016312	0.0293004	0.00656361	0.042249	0.014727	0.0289445	0.018047	0.0190399
0.0232074	0.0201598	0.0224904	0.0228594	0.0139805	0.016161	0.0169011	0.0200549	0.0190803	0.0177429	0.00874349	0.0162922	0.0108314	0.0195928	0.014396	0.0136854	0.00267256	0.018144	0.0243236	0.0141306	0.0166997	0.0197688	0.028381	0.0142563	0.03371	0.00769931	0.0161934	0.0156112	0.0155284	0.0135088	0.0167407	0.0158282	0.0248409	-0.0020369	0.0165673	0.0113966	0.0108746	0.0086738	0.0223011	0.017811
0.0377397	0.0249832	0.0235286	0.0237651	0.0157937	0.0158651	0.0162402	0.0246454	0.0187482	0.0176164	0.0405812	0.0145043	0.0231197	0.0117393	0.034014	0.0155279	0.0285282	0.0209094	0.0212023	0.0331834	0.032809	0.0145886	0.0154785	0.0226532	-0.00289907	0.0205362	0.0141272	0.0482075	0.0170861	0.0355537	0.0350184	0.0209111	0.0253799	0.0135275	0.0339943	0.0305482	0.0196343	0.018317	0.0415429	0.024226
-0.00276356	0.00652533	0.0171165	0.00826721	0.00667867	0.000561789	-0.00459684	0.0182441	0.0161718	0.000817896	0.0314849	-0.00918253	0.00630884	0.0143097	0.00861415	0.00759092	0.0191452	-0.00182406	0.00915267	0.00293218	0.00632525	0.015559	0.00369166	0.00387277	0.00528084	-0.006892	0.00878514	-0.00324811	0.00399361	-0.013728	0.0204726	0.0152025	0.00601737	0.020632	0.0144205	0.00740557	-0.0037634	0.00397143	0.031177	0.00811715
0.0278586	0.018676	0.0331593	0.015018	0.0370251	0.0104371	0.0209658	0.0244678	0.0151282	0.0203597	0.0141235	0.0215929	0.009234	0.0120183	0.000805454	0.00459361	0.0109108	0.012863	0.0117376	0.0222535	0.0281144	0.0267789	-0.0106773	0.0253817	0.0202363	0.0159894	0.00267169	0.0267649	0.0253029	0.0204614	0.0101069	0.0122377	0.0238705	0.00968719	0.00415584	0.00544809	0.00668338	0.0197691	0.021533	0.029618
0.0352649	0.021002	0.0208596	0.0309907	0.021073	0.0138978	0.0233746	0.0288484	0.0323019	0.0295324	0.0389787	0.00771189	0.0273738	0.0130806	0.0228882	0.024165	0.0149459	0.0174018	0.0289511	0.0300438	0.0289466	0.00961358	-0.0135962	0.0177216	0.00730429	-0.0018309	0.0214325	0.0361288	0.0223163	0.0426822	0.015011	0.00790209	0.022364	0.0244923	0.022663	0.0344657	0.0199304	0.0363868	0.0298763	0.0220749
0.014766	-0.00527932	0.0454833	0.0144858	0.00903486	0.00579597	0.00468815	0.0266653	0.00272334	0.017388	0.0200843	0.010167	0.0250246	0.00301856	0.00597716	0.0156658	0.0170994	0.0131302	0.0204275	0.00698731	0.00598999	0.0159787	-0.00356533	0.0219012	-0.00405239	0.0224311	0.00490868	0.0165283	0.0185028	0.0122921	0.00780166	0.00875553	0.0121778	-0.00115845	0.00761571	0.0180958	0.0252679	-0.00208204	0.00184569	0.00238935
0.00648669	-0.00261009	0.0340496	-0.00521154	0.0175411	0.00651496	0.00093096	0.0148902	0.00469548	0.0044098	-0.0119123	-0.00733951	0.00144433	0.0116342	0.000351176	0.00783314	-0.0181508	0.00893676	0.00225378	0.00162714	-0.0028427	0.00428267	-0.0181045	0.00631776	0.00177853	-0.00629321	-0.0034619	0.00239313	0.0186716	-0.00470745	-0.0170872	0.00528025	0.000624852	-0.0157128	0.00236232	0.00437792	0.00645933	0.00692932	-0.0050459	0.00667517
0.0250005	0.00752478	0.0368252	0.0101111	0.026141	0.0168333	0.0212771	0.0160432	0.0166982	0.0075458	0.0233554	0.0111254	0.0168609	0.00489893	-0.00447923	-0.002259	-0.00854468	0.0155796	0.0182158	0.00789879	0.0138498	0.00986311	0.0155354	0.0108676	0.0220387	0.0305227	0.00198514	0.0143684	0.0081057	-0.0122918	0.00172686	0.00817399	0.0120021	0.011592	0.0128304	-0.00098907	0.00923345	0.0186208	0.00218666	0.0174757
-0.00553355	0.00352533	-0.0114749	-0.009629	0.017636	0.000976449	0.00953659	0.00860292	0.0119643	0.0062833	-0.0226706	0.000384905	-0.00588495	-7.72437e-5	0.0152664	0.00747551	-0.00664452	0.00662069	0.00316879	-0.00260064	-0.00299839	0.00968335	-0.00664877	0.00505765	-0.00820854	-0.0043525	0.00167934	0.00739235	0.0125554	0.0212751	-0.0126521	0.00970605	-0.00456012	-0.00626257	0.00276091	-0.0235205	-0.00817203	0.00488256	0.0177087	0.00844366
-0.00257272	-0.00237381	0.0185006	0.00296479	0.0199428	0.00813145	0.00538436	0.00356253	0.0124201	-1.50643e-5	-0.00836011	-0.000118096	0.00119836	0.011979	-0.00445735	0.00239908	-0.0146034	0.013249	0.00669787	0.0107163	0.00361322	-0.000530433	0.0115936	0.0054927	0.0230795	0.0203288	0.00239258	-0.0120272	0.00323441	-0.0115267	-0.0138555	0.00986146	-0.000775996	0.000459549	0.000168082	-0.0059722	-0.00146837	0.018876	-0.0123979	0.007982
-0.00916605	-0.00757116	-0.0203178	-0.00442315	0.0108491	0.00935565	0.0082911	-0.00177934	0.00633079	-0.00707659	-0.0141832	-0.00775824	0.00779151	0.00426587	0.000205922	-0.00122129	-0.0104807	0.00560332	0.00329504	-0.00235493	-0.000945838	0.00113497	0.0111282	0.00972383	0.000657219	0.0181118	0.0102961	-0.0229093	0.000127214	0.00482631	-0.00749956	0.0036833	-0.00367613	-0.00399306	0.00850097	-0.0179771	-0.0103203	0.00708156	-0.0087493	-0.00891838
-0.00569095	-0.00579559	-0.00875685	-0.00854481	0.00614939	0.00316512	0.00513791	-0.00626357	0.00562066	-0.00556666	-0.0216835	-0.00863469	0.0076423	0.00101847	0.00643756	0.0059987	-0.0148116	0.00834744	0.00307103	0.00438476	-0.00347512	0.0020136	-0.0037822	-0.00492552	-0.00379803	-0.00663645	-0.00504564	-0.00984253	0.00758373	-0.0065923	-0.0112475	-0.000236698	-0.00365089	-0.00626898	0.00430091	-0.0162425	-0.00454492	0.00860636	-0.00732867	-0.00111754
0.0251148	0.0168844	0.0266391	0.0132707	0.00388191	0.00826134	0.0128763	0.0105549	0.0168264	0.0170548	0.0123377	0.012079	0.0194541	0.00773705	-0.0044436	0.0114748	0.017334	0.0231129	0.0383529	0.0091678	0.0221071	0.0246447	0.0184873	0.0105418	0.0352588	0.0384103	0.0214243	0.0370692	0.0172583	0.00659342	0.0214682	0.0261377	0.0136027	0.0238452	0.0150883	0.0354584	0.00788704	0.0186621	0.00635632	0.0230736
0.0425801	0.0253368	0.0413711	0.0269947	0.0263395	0.016634	0.0316148	0.030584	0.0357014	0.0270516	0.0478001	0.033896	0.0291577	0.00679213	0.0182543	0.0086343	0.0247602	0.025908	0.0368611	0.0185416	0.0353085	0.0277449	0.0370532	0.0244882	0.0377355	0.0273042	0.0159012	0.0433969	0.0199122	0.0294513	0.0241428	0.0169182	0.0296202	0.0290788	0.0313651	0.0201212	0.0229382	0.0240082	0.0424308	0.0336286
0.0459115	0.0233224	0.0295152	0.0312929	0.0345874	0.0116661	0.0323305	0.0353753	0.0216791	0.0263831	0.0309707	0.028503	0.0182104	0.0113063	0.0313489	0.0107302	0.0262177	0.0234181	0.0284609	0.011602	0.0312863	0.0243576	0.024668	0.0240434	0.0292889	0.0178412	0.0124554	0.0470623	0.0198765	0.0389235	0.02598	0.0130727	0.0226451	0.0243752	0.0300198	0.00426025	0.0206976	0.0101618	0.0467111	0.039286
0.0322927	0.0143859	0.0336211	0.0169963	0.00828833	0.0135713	0.00167851	0.0219863	0.0253938	0.0222964	0.0235111	0.0254192	0.015391	0.0097825	0.00220488	0.00157165	0.0186271	0.0153074	0.0330517	0.0107612	0.0160163	0.0247103	0.0273841	0.0155115	0.0355316	0.0333758	0.0161533	0.0189373	0.0147984	0.0165426	0.0160267	0.0250682	0.0226319	0.0265172	0.0317778	0.033342	0.0112096	0.0109285	0.020064	0.03393
0.0325187	0.0283374	0.0268085	0.0160343	0.0239724	0.0206654	0.0149853	0.00535075	0.0224492	0.0231582	0.0261404	0.0271086	0.0229266	0.0159305	0.0101362	0.0182634	0.0129753	0.0245372	0.0306048	0.014624	0.0293295	0.0236669	0.0385273	0.02349	0.03163	0.0400995	0.0150518	0.0269461	0.021952	0.033504	0.0218173	0.0178554	0.0204572	0.0281802	0.0220024	0.0333636	0.0201492	0.0135754	0.0285163	0.0310579
0.0395185	0.0208497	0.0171548	0.0187989	0.0173186	0.0156005	0.0389173	0.0168713	0.0254673	0.0235817	0.0293731	0.0354815	0.0239002	0.011078	0.0254007	0.0180545	0.0209778	0.0267593	0.0345712	0.0203761	0.0231141	0.0171835	0.0386	0.0258382	0.0305641	0.0365287	0.0175456	0.0323276	0.0180494	0.0480835	0.0159339	0.0130364	0.0226068	0.0244377	0.0156684	0.0252317	0.0170983	0.0194098	0.0283148	0.0245357
0.0432671	0.0145796	0.0387037	0.0269618	0.0248778	0.0224539	0.00303449	0.026746	0.0214656	0.022015	0.0357378	0.0308572	0.0149171	0.0147862	0.0168613	0.0110835	0.0179457	0.0193468	0.0262668	0.0173232	0.0329701	0.0319425	0.039409	0.0215518	0.0340662	0.0309725	0.00695361	0.0444645	0.0210403	0.0434725	0.027454	0.0230239	0.0199791	0.0221114	0.0327928	0.0309347	0.0204378	0.0048976	0.0202827	0.0448714
0.0351527	0.0223301	0.0219054	0.0287118	0.0160199	0.0161035	0.0389133	0.0323101	0.0315929	0.0247094	0.0310595	0.0260235	0.0176841	0.00535991	0.0201956	0.0260835	0.0366744	0.0268308	0.0309368	0.0266394	0.0341563	0.0264228	0.0341	0.0225186	0.0252115	0.0372742	0.0186206	0.0407382	0.0199186	0.0343928	0.0311843	0.0237356	0.0319787	0.0305432	0.0303296	0.0316092	0.0224027	0.0132575	0.0480566	0.0336354
0.0202619	0.0251714	0.0241463	0.0349636	0.0287547	0.0121297	0.0196879	0.0318005	0.0302157	0.0219	0.0345077	0.0290207	0.0245126	0.011365	0.018605	0.0211297	0.0379947	0.0213192	0.0250187	0.017004	0.0291219	0.0140114	0.00248499	0.0221398	0.0270089	0.00606431	0.012771	0.0181097	0.0211378	0.0472013	0.0263449	0.0163696	0.0110447	0.0311998	0.0308652	0.0278642	0.0201172	0.0134921	0.0404484	0.0179607
0.0324585	0.0117225	0.0471106	0.0265708	0.0255508	0.0199647	0.012285	0.0252782	0.0192979	0.0254126	0.0373446	0.0313571	0.0206464	0.0130947	0.0112873	0.014387	0.0307351	0.0170901	0.0260275	0.0189015	0.0263114	0.0246527	0.0222478	0.0240189	0.0278429	0.0287818	0.0192387	0.0392625	0.0192313	0.0446865	0.0285929	0.0167225	0.0214151	0.0210683	0.022978	0.0304729	0.0286702	0.0123608	0.0246138	0.0372205
0.0339955	0.000941437	0.041167	0.0297089	0.0213065	0.0140877	0.00550133	0.0193257	0.0110697	0.0204069	0.033113	0.0221126	0.0310086	0.0185354	0.022234	0.0230763	0.0360127	0.0125087	0.0151078	0.00513886	0.0229533	0.0212893	0.0316986	0.025673	0.00612492	0.0375705	0.00859878	0.0458532	0.0101908	0.0340633	0.0309132	0.0127075	0.015135	0.0281286	0.0152655	0.0355719	0.0173918	0.012134	0.00623286	0.0165798
0.0432421	0.0167599	0.0365801	0.0224177	0.0201505	0.0200481	0.00533517	0.0206205	0.0219656	0.0188555	0.0379586	0.0237151	0.0178493	0.0225784	0.0246887	0.0213452	0.0270735	0.013648	0.0339374	0.0117023	0.0253904	0.0337195	0.0359508	0.0317291	0.0367731	0.0385399	0.0235244	0.0511734	0.0274549	0.0368681	0.0262787	0.0238617	0.00835049	0.0247581	0.0308558	0.0361327	0.0205173	0.00783646	0.0251126	0.0419607
0.0316046	0.0133902	0.0351301	0.029852	0.0153606	0.01696	0.0184667	0.0285099	0.0256031	0.0230833	0.0380902	0.0211408	0.028534	0.00799072	0.0197636	0.0316523	0.031992	0.0138224	0.0317612	0.0236625	0.0300214	0.0318179	0.0114072	0.019577	0.0148493	0.0448776	0.0210135	0.0475017	0.0186395	0.00351883	0.0316788	0.0211928	0.0118266	0.0318157	0.0281902	0.0403609	0.0169698	0.0375399	0.0213638	0.0231551
0.0407346	0.0121958	0.0404351	0.0274178	0.0209875	0.0199851	0.0218776	0.0203353	0.0211623	0.0238189	0.037109	0.0317221	0.0158445	-0.000328562	0.00870731	0.0181443	0.0319901	0.0132663	0.0268971	0.0167964	0.0282752	0.0240196	0.0335953	0.0251242	0.0288064	0.0346218	0.0106041	0.0280972	0.0229179	0.0400969	0.0332133	0.0123191	0.0151005	0.0200429	0.0319595	0.0371853	0.0200228	0.0260954	0.00527346	0.0290276
