"BACS_Comp"	"PANSS_p1"	"PANSS_p2"	"PANSS_p3"	"PANSS_p4"	"PANSS_p5"	"PANSS_p6"	"PANSS_p7"	"PANSS_n1"	"PANSS_n2"	"PANSS_n3"	"PANSS_n4"	"PANSS_n5"	"PANSS_n6"	"PANSS_n7"	"PANSS_g1"	"PANSS_g2"	"PANSS_g3"	"PANSS_g4"	"PANSS_g5"	"PANSS_g6"	"PANSS_g7"	"PANSS_g8"	"PANSS_g9"	"PANSS_g10"	"PANSS_g11"	"PANSS_g12"	"PANSS_g13"	"PANSS_g14"	"PANSS_g15"	"PANSS_g16"
-0.00224982785088083	-0.156719728150697	-0.266631878545667	-0.0223861814802239	-0.162833328561212	0.0228532002135352	-0.0685793103530762	-0.150035171020212	-0.248937355127819	-0.294869357828009	-0.08575697208444	-0.265539286863929	-0.218146864961061	-0.276760028654461	-0.15915260572254	-0.0343743228077819	-0.166804194817025	-0.024563622809102	-0.197169367108492	-0.131727677572076	-0.13729776733286	-0.23599864554432	-0.0746517610190587	-0.126456528309573	-0.202398044677848	-0.244734243784769	-0.255981842038966	-0.197231917863782	-0.0594992399213223	-0.141866765723754	-0.249785269654373
0.131252099516167	0.33014623003519	0.0241755777901403	0.335339328181882	0.109404362938538	0.262241705964066	0.0328747923833507	-0.07210611753359	-0.0615416031438258	-0.0806349507493725	-0.302034085168034	-0.129945750079826	0.124920735495945	-0.152126831003776	0.128985509401013	0.146593142878237	0.0225037519390491	0.0353893365653658	-0.0436811556279308	0.0396366987149899	0.139898980648017	-0.0396436037645547	-0.369410121929431	0.305153219625444	0.1439993117198	-0.0528372853425645	0.0426385251164272	-0.0316154068797841	-0.361718686109532	0.218809060064832	-0.131978641218018
